Entrez id	hsa-miR-1-3p	hsa-miR-30a-5p	hsa-miR-155-5p	hsa-miR-16-5p	hsa-let-7b-5p
1261	-0.1021116	-0.166285563	0.08649723	-0.127902098	-0.281571661
23262	0.3743715	-0.126498354	0.001021187	-0.816596607	0.1059691
23230	0.07358433	0.167601177	-0.436230715	-0.76755315	0.086451012
147687	0.2633613	0.058336335	0.008102084	0.094805725	-0.205695958
221960	-0.09049913	0.280186522	-0.500748622	0.168746561	0.065654163
54345	0.1149933	0.032062478	0.215222764	-0.013575367	0.048431958
9373	0.08742434	-0.120692196	-0.527950067	-0.599835372	-0.303075826
7549	-0.005015833	-0.115878617	-0.13183493	-0.028160816	-0.358325226
2016	-0.2104245	-0.073955588	0.024983107	-0.240128522	-0.17181812
23022	-0.06938705	0.179300901	-0.859434276	0.009584337	-0.354812721
60678	0.0509899	-0.09473051	-0.119388196	0.412975048	-0.002397361
81502	-0.04703259	0.038759982	-0.068539376	0.184111926	0.052788383
57179	0.01119198	0.099633269	0.232164722	0.454958036	0.182632141
117246	0.1340101	-0.054364429	0.797716852	0.306332272	0.230236556
57159	0.2047897	0.118766695	0.07124101	0.162117842	-0.05785663
51050	-0.04139601	0.166434739	0.428424747	0.023517312	0.167808142
5127	0.1372644	0.016952869	-0.077432199	-0.303627298	-0.437351952
219738	-0.3177266	-0.259259445	0.71759016	0.346731325	0.115491668
117854	0.07537836	-0.423209562	-0.786822171	-0.28730457	-1.205980111
27154	-0.05853974	0.012494305	0.105868992	0.007244003	0.073706081
1440	0.1461407	-0.054404403	-0.118977582	-0.244402911	-0.430161149
23195	0.1280541	0.068148185	0.097051377	-0.057111742	0.181666142
283652	0	-0.277012577	-0.439111795	-0.222945908	-0.168780194
5887	-0.04401871	-0.262941915	-0.564390268	-0.631733355	-0.074297877
9197	0.3670068	-0.233942202	-0.259883234	-0.025619606	0.728481568
4880	0	-0.001838971	0.175999361	-0.131041237	-0.007959519
6666	-0.111652	-0.286617881	0.119076625	0.193613125	-0.261998866
9275	0.22555	0.000859826	-0.267464761	-0.759087299	-0.825218852
4221	-0.08709275	-0.036773143	-0.341768463	0.130489569	-0.299066964
120066	0.2655795	0.029909234	0.033269546	0.027872249	-0.017389516
9556	0.3517078	0.059035762	0.276479546	0.440463753	-0.315102433
150465	-0.200025	-0.115728133	-0.309173971	-0.130163898	-0.171534384
9311	-0.0830727	-0.017052738	-0.31381139	-0.143310388	-0.281730614
965	0.1787498	0.136900042	-0.861701004	-0.562990982	0.104676499
25805	0.1368374	0.111030243	-0.475993193	-0.291579353	-0.522142118
27075	0.1080914	-0.063069486	0.867933425	0.399253722	0.303112942
78987	0.5650604	-0.12669809	0.345558709	0.436793821	0.43947235
36	-0.1977024	-0.127553659	-0.0059847	-0.2170407	0.391360138
54819	0.3016126	-0.148142105	0.393132258	-0.053073998	-0.083933499
10590	-0.03610205	-0.248301072	-0.184678369	-0.146754816	-0.319922535
2281	-0.09277313	0.112444154	-0.197746097	-0.429585174	-0.028631844
219743	0.1719348	0.110117621	0.02198749	0.029132469	-0.061532214
1983	0.08175821	-0.194463617	-0.075528652	-0.846250747	0.146977573
6519	0.09723487	0.006112465	-0.055683586	-0.227870977	0.078263646
9971	0.1448449	0.013568538	0.073957874	-0.06144212	-0.163184241
221938	0.01016057	0.171824286	0.028982596	0.046595418	0.170369811
130	-0.05595931	-0.0140129	-0.069440899	-0.088592533	-0.108392052
204801	-0.00763891	0.043083961	-0.018165436	-0.051018057	-0.101398028
4313	-0.1174744	-0.240308271	0.043554376	0.129637043	-0.058917096
23287	0.2494413	0.149991144	-0.068927044	-0.473956549	-0.128253437
8538	0.1710052	0.069011086	0.230323334	-0.020061585	-0.30177572
66002	0.2600983	0.281631088	0.193411922	-0.378775336	-0.408896655
283078	-0.3487669	-0.213391834	-1.149535968	-0.325330466	-0.202162376
55140	0.08917729	-0.296318512	0.379751419	0.133691099	0.189886606
285782	0.02318219	0.045868067	0.055857153	-0.040769922	0.179734682
5333	0.03963314	-0.09217826	-0.163319862	-0.16657414	-0.118964035
54873	0.2346515	-0.182317369	-0.377765387	0.219547038	-0.240472693
3981	0.06043737	0.047604771	-0.894741455	-1.124080619	0.37072169
11041	-0.2566285	0.15319581	0.393102634	0.524634501	0.061546108
150677	-0.2103243	0.826326027	0.195799496	0.26633308	0.117815981
23415	0.1386254	0.06600199	0.108259441	0.074152966	0.009864153
63932	0.3958673	0.075657987	0.572900839	0.507270831	0.290997744
4528	0.2548189	-0.094320078	0.24837354	-0.717330378	0.440777192
8625	0.02285927	-0.026892161	0.180841528	0.854705383	0.108995378
6829	0.03669783	-0.050611479	0.302797319	0.144765515	-0.42891249
253558	0.1327945	-0.774742792	-0.54578161	-0.147098272	0.197631788
2566	0.06471278	-0.237507025	-0.028120818	-0.230754894	-0.31169975
25861	0.4156414	0.034380324	0.433384574	0.343450124	0.454965703
79091	0.2963815	-0.008348374	0.148770242	0.309667053	0.181534358
26095	-0.03966174	-0.04214804	0.261237332	-0.212284177	-0.234748633
23248	0.22838	-0.221440881	-0.00643466	-0.329872061	-0.255773892
57405	-0.08575942	0.2422253	0.448876255	0.405253519	0.870731477
4317	-0.07596964	-0.017152298	-0.060471918	-0.115570367	0.083447962
84135	0.4160028	-0.120711712	-0.370617167	-1.046597715	-0.322259037
201299	-0.1573347	0.609714374	0.478679892	0.504304622	0.100071216
2543	-0.04464481	0.017845776	0.204573775	0.369405639	0.026900544
2305	-0.2264807	0.006292762	0.121683975	-0.158743705	-0.111359763
79643	-0.02468347	0.092982149	0.511267215	-0.298227575	-0.261954901
10383	-0.07045424	0.014771701	-0.30388866	-0.613010724	-0.357300184
220382	0.0987932	0.012932401	-0.083742591	-0.08322796	-0.197556167
51204	0.1591371	-0.035947891	0.576375468	0.146435448	0.024062046
91937	0	0.147672903	-0.199665953	-0.10349344	-0.288600372
83642	-0.02236268	0.125853716	-0.027229017	-0.041406355	-0.646476066
51422	0.08545867	0.093718807	-0.600539911	-0.577257592	-0.373270668
913	-0.1617245	-0.134276825	-0.078473764	-0.295385372	-0.176637104
3642	0.006822306	-0.034050771	0.125798521	-0.028866902	-0.012517815
92609	0.000806317	0.004963545	-0.525548285	0.050119159	-0.256721426
114883	0.3407702	0.127169788	-0.386092292	0.293125602	0.124403978
10278	0.1162807	-0.011121797	0.151375605	-0.004972627	-0.019016327
5460	-0.1267986	0.168747247	-0.125139536	0.112079476	-0.263214407
79650	-0.007225698	-0.00642659	0.229732135	-0.013369098	-0.100084942
121665	0.09288753	0.049126626	0.073169247	0.203150598	0.090251538
5639	0.1897923	0.146616193	-0.354384553	0.151790287	-0.346895506
151648	-0.2624669	-0.028462525	-0.04740166	0.067868675	0.348479369
921	-0.09371471	-0.085766176	-0.187380316	-0.258497589	-0.185421849
4151	0.1030723	0.04948107	0.251635277	-0.048679856	-0.110433502
54674	0.02458742	0.116917178	0.056998227	0.003869021	-0.100554156
8851	-0.2375362	-0.13358137	-0.435957234	-0.214316137	-0.325478398
79095	0.1717123	-0.016145338	-0.551167553	-0.294053035	-0.722649973
5865	-0.3212771	-0.003900386	-1.140106484	-0.253394024	-0.6309926
23338	-0.1897975	0.158474294	0.424066264	0.338454963	0.237166028
23129	-0.02637927	0.249900675	-0.074507944	0.056979624	-0.364586382
25912	0.1469923	-0.002251217	-0.314925439	0.289863771	0.198644119
7112	-0.3441626	0.331231915	-0.626568249	0.397322591	0.039155132
84908	0.2651414	0.050995016	0.413459263	0.37818173	0.154939499
203447	0.03667966	0.056602857	-0.170336463	-0.054779121	-0.057495669
1152	0.02872074	0.022687883	-0.187086078	0.41260107	-0.230091657
152	0.02861201	-0.141314238	-0.112857857	-0.112857857	-0.52339388
963	0.03341846	0.074487122	0.034825385	0.127526222	-0.08588646
54888	-0.09678046	0.127864835	-0.033369108	-0.284587391	0.045823538
11159	-0.3997457	0.164694636	0.152051843	0.227204971	-0.320657577
9783	-0.1781556	-0.264465899	0.001922848	-0.04892675	-0.200218796
116842	-0.2503997	-0.137083873	0.323565171	0.257127196	0.179170226
284013	0.07862675	0.046727793	0.046284913	-0.158189759	-0.219052494
6821	-0.1058252	-0.099304531	0.020369596	-0.085249366	-0.554606582
3344	-0.06495722	-0.183470348	-0.086496186	-0.505087116	-0.077607342
22832	0.01681961	-0.035113023	-0.165594669	-0.567197812	-0.008442398
4054	0.008447173	0.020222293	0.118765309	0.086442233	-0.174056692
627	-0.6158803	0.202208056	-0.214886817	0.017339016	-0.183514428
6860	-0.01383324	-0.077579123	-0.160273369	-0.006701973	-0.176488243
10250	-0.4891123	0.181581703	-0.438883407	0.08206066	-0.04656143
63943	0.1836349	0.02971384	0.356875031	0.399059398	0.175879236
7917	0.2784856	-0.134127881	0.225001307	0.124866224	-0.1096291
212	0.000772041	0.080153286	0.163240414	-0.044355998	5.88E-05
8875	-0.1721864	-0.472916917	0.007538647	-0.460270308	-0.464871418
5347	-0.1624968	0.028341782	-0.587635308	-0.418281688	-0.364307346
7827	-0.1138082	-0.027908432	-0.183353978	0.045433724	0.063412943
64151	0.16579	0.249179813	0.3801709	-0.584144847	0.599874421
83932	0.5841465	0.167846573	0.136617098	-0.486697843	0.101522024
9048	-0.01102664	-0.026136111	-0.052657091	-0.138624423	-0.167501387
80146	-0.08518885	0.121563801	0.144509324	0.203643642	0.215110998
29988	0.2320538	0.1100937	-0.046218931	-0.263264402	0.02456394
222389	-0.1587329	-0.348724912	0.046722974	-0.139556733	-0.153506187
646627	-0.1724578	-0.288900645	-0.106044562	-0.072864334	-0.461367312
57680	0.1735339	0.062346827	0.111299137	-0.10131042	-0.096449579
285429	0.2234602	-0.030929226	-0.024356183	-0.173369676	-0.10996071
163702	0.05551418	0.034187109	-0.000482549	-0.009469057	-0.065251558
10911	0.04462811	-0.114704312	0.265715634	-0.224326254	-0.141548033
9050	0.4100544	-0.132185179	-0.659574271	0.734180334	-0.495746684
158427	-0.03809917	-0.178787092	-0.318270619	-0.416537524	-0.147051457
5982	0.06848838	0.169378981	0.103011845	0.947300826	0.38113174
84666	0.09525723	-0.023277373	-0.071201912	-0.052838329	-0.078241881
10975	0.2158331	0.019118992	0.058293743	0.31868067	-0.109542168
113277	0.3006227	0.11061404	0.475638701	0.156749127	0.223231239
728489	0.08972142	-0.245699991	0.109657181	-0.482736291	-0.302429623
284018	0.643388	0.140457474	0.628155229	0.420295541	0.706400812
254170	-0.6679494	0.008608749	0.014421459	-0.206264627	0.085407528
23563	0.02809142	0.135961112	-0.154197163	-0.055514226	-0.024694217
27303	-0.1555753	0.152203996	-0.726875058	-0.549109372	0.095067034
9043	-0.1271308	0.054696188	-0.452998847	-0.11359257	0.295175515
29097	-0.07826416	0.008312766	0.021787595	0.324973086	0.039041523
4355	-0.2991466	0.37440935	-0.278669542	-0.057854184	-0.157320584
27040	-0.02841936	-0.258400352	0.438606438	-0.186930636	-0.018874832
57819	0.3501472	0.035538515	-0.418477583	0.012405622	-0.390219973
1302	-0.1121125	-0.178525092	-0.078139218	-0.192253008	-0.143141707
200539	-0.03507875	-0.085776827	-0.076456111	-0.204599385	-0.194969075
3081	-0.03553055	0.007465625	0.07296395	-0.049770816	-0.106347699
4638	0.09362679	0.126672833	-0.047182935	1.224675527	-0.00910286
6676	0.4212223	-0.161869413	0.385687869	0.476685586	0.072437354
1842	0.1588689	-0.33327889	0.074833306	-0.713756875	0.171541369
27348	0.2463865	0.324897418	-0.21705064	0.025687916	-0.217337423
2787	0.2350568	-0.037346938	-0.323669991	0.179600856	-0.839310853
5834	0.1627729	0.139240538	-0.243151323	-0.021964587	-0.133738023
114803	0.07123375	0.076960824	0.006804261	-0.640556712	-0.019246128
6610	0.1307949	-0.403512351	-0.018941303	-0.159813347	-0.421506095
10827	0.3619265	-0.076215016	0.219657249	0.418116321	0.632318689
4439	-0.03553015	0.018222924	0.345701334	0.19657978	0.268739187
114788	0.3023755	0.162204746	0.119485652	-0.02332517	0.034462208
359787	-0.256383	0.130341962	-0.112548328	0.156046003	-0.188193872
54619	0.3759175	-0.101702778	-0.062863897	-0.261186506	-0.499559243
9690	-0.1357414	0.161964588	-0.371859479	-0.288593364	-0.145282027
387758	0.2631534	-0.452892275	0.263665759	0.670846763	0.795294146
9751	-0.06668544	-0.182162363	-0.095863981	-0.158390585	-0.186289158
54552	-0.2723195	-0.0055178	-1.018170736	-0.104681334	-0.139137362
2081	0.259257	-0.1544176	-0.145947192	-0.18199426	-0.271057048
80174	-0.41096	0.026987809	-0.21769606	-0.312964711	-0.513887499
1848	-0.02559677	-0.065896299	0.010531956	-0.346348341	0.042039232
3704	0.1310671	0.092136146	0.282140325	0.559012324	0.103664748
1733	-0.257843	0.200205996	0.015293282	-0.045338067	-0.090038303
3936	-0.1735552	0.002498865	-0.079989486	-0.000973775	-0.340806234
23270	0.09046081	-0.153632391	0.953967928	0.880382154	0.371521848
23648	0.1216163	0.302910586	-0.749797779	0.158744163	-0.533031743
5252	0.227987	-0.022754388	0.323026818	-0.015783185	-0.155955621
51319	-0.3723313	-0.164648866	0.252243806	-0.206737168	0.565695646
11017	0.4378949	0.055084821	-0.673095495	-0.03838565	0.058598785
6159	-0.01245873	0.048030145	-0.193442637	0.147136488	-0.008724145
120534	0.3599307	0.099327231	0.36716707	-0.268694048	0.498783945
7222	-0.1150483	-0.203819275	0.27273547	-0.024257557	-0.056630434
79741	-0.186291	-0.107759772	0.04262205	-0.121617137	-0.05110992
123228	-0.2159255	-0.214602789	0.157256816	0.206109269	0.337679559
2534	0.07140837	-0.419115159	0.111752493	-0.071204979	0.295498591
23142	0.3924342	-0.217915133	-0.250563015	-0.418312451	0.227743986
84163	0.11607	0.169782039	0.357610032	0.328171393	0.294112758
165186	-0.2111654	-0.070737655	0.941242169	1.610751895	-0.054280481
54896	0.2407365	-0.040347704	0.482662587	0.02348776	-0.387436883
55759	0.2092921	-0.198532045	-0.105842164	-0.105140316	0.004207552
2944	-0.002835	0.076835729	-0.464024714	0.181554926	-0.513093636
51430	0.264101	0.32905624	1.045735623	-1.260810069	0.810981151
25897	0.04581821	0.192098053	-0.51235966	0.136667946	0.15580609
143425	-0.05559518	0.141270618	0.098408121	0.046924664	0.058279722
84950	0.2311287	0.166909928	0.011057786	0.355860328	0.400866731
10529	0.1065421	0.070141538	-0.000343158	0.312687381	0.208514047
84955	0.4320176	0.164199061	0.38949461	-0.789856672	0.029558943
64506	0.1918247	-0.016774467	-0.064856568	-0.041220289	0.089719973
4799	-0.07831398	0.1860817	-0.493493998	0.130218127	0.063824054
92344	-0.04332321	-0.391812126	0.149251145	-0.255777636	0.478606532
421	0.1626428	0.061628352	0.092040144	0.182808653	-0.027449498
6252	-0.2149504	0.182410066	0.241047737	0.060993084	-0.033351026
23361	0.07938422	0.123835393	0.920368867	0.523193099	0.005894876
51292	0.1611512	-0.378689873	-0.412174854	0.350158716	-0.36676182
6383	-0.06204097	0.186140328	-0.686860527	0.35971496	-0.291101613
10991	0.369553	-0.295145432	-0.043166046	-0.335819444	-0.403642841
7035	0.2551439	0.058794528	0.364159249	0.083036011	0.74622105
3880	0.01071504	0.432715724	-0.428033594	0.224134589	-0.351833682
5883	-0.1901486	0.046798767	0.046508139	-0.158426155	-0.225986456
54922	0.3816374	0.032055252	0.133966147	0.177482303	0.021958528
2556	0.07468267	0.215073488	0.349965266	-0.19167594	-0.227529602
5655	0.2395252	0.24219544	-0.017000901	-0.100067902	-0.166310166
26100	-0.001269212	-0.190859296	-0.019674212	-0.259461765	-0.218443775
5168	0.08242089	0.224507312	0.120271116	0.009767448	0.042408175
83874	0.1264152	0.052930603	0.120760865	0.389808085	-0.017624882
4773	0.03330288	-0.094932908	0.685847849	0.322928489	0.105574943
5139	-0.2359469	-0.108449532	-1.223642485	0.109848879	-0.112285478
64320	0.04306057	-0.116303486	0.177076029	-0.004239152	-0.283509213
6574	-0.0764351	-0.532510079	0.151867505	-0.305277315	-0.698668973
56998	-0.209714	0.089791269	-0.007671634	-0.073814466	-0.292207182
29127	-0.2888611	0.026365548	0.093804072	0.059310253	0.312329615
10485	-0.05789476	0.184841991	0.085385655	0.041602484	-0.00691379
34	0.2546937	0.005585289	0.162208068	-0.373671649	0.441744638
55110	0.1562639	0.011122123	0.169513638	-0.034141382	0.165437439
6049	0.1349663	-0.050412999	-0.344927772	-0.524850277	-0.086358761
284406	0.01851966	0.190737089	-0.185269102	-0.301749444	0.456508285
51279	0.09841051	-0.084487805	0.473359335	0.571955445	0.087328418
5519	-0.3012782	-0.302235688	-0.466542038	-0.168849543	-0.254591224
60370	0.4612147	-0.045085705	-0.048951075	0.565646916	-0.05202225
23547	0.009572436	0.042682559	0.66686421	0.234830084	0.057927701
8675	-0.1413094	-0.137884427	-1.314525013	-0.319149511	-0.317592801
859	0.04701143	-0.208836299	-0.027059473	-0.023517795	-0.237445531
56159	0.105994	-0.046639031	0.026802874	-0.000570368	-0.137771883
6757	0.07755591	0.023582231	-0.077780292	-0.064537146	-0.205526749
154865	-0.04865743	0.107900784	-0.019931975	-0.106777567	-0.020370641
4296	-0.160236	0.072801647	-0.12514303	0.023723504	-0.331783722
6307	0.01137406	0.504265581	-0.606107537	1.052142523	0.488175976
81627	0.2436273	0.035594976	0.006588284	-0.23333077	0.075614613
84892	0.188758	0.501393827	0.534307311	0.598022919	0.180301992
5709	0.1652183	-0.003815843	0.406480371	-0.212879254	-0.07216502
78986	-0.2049862	0.11313646	-0.060660229	0.208479343	-0.332051269
5675	-0.07437799	0.257990381	-0.127645915	-0.054032775	-0.151152653
84659	0.1811638	-0.024449621	0.10701423	-0.112764301	-0.042324593
64784	0.1683697	0.166353789	0.302794995	1.25028414	0.813537038
9392	-0.6954911	0.213529485	0.121038125	0.136934991	0.300158171
6161	0.001468482	-0.025412509	-0.046461985	-0.020687199	-0.147870072
11264	0.07664847	0.091146821	0.104685068	0.619868144	-0.162087867
8409	0.3899645	-0.041512257	-0.125842533	0.306400579	0.01121214
405753	0.2021165	0.103115019	-0.074615438	-0.232533975	-0.414275224
4591	-0.3040268	-0.29075661	0.102800631	-0.175160176	0.196599632
387357	0.1175515	-0.034148785	0.030256715	-0.060613527	-0.021406095
4682	-0.1301546	0.0010138	0.193783798	0.540331205	0.226431104
25817	0.2438737	-0.022147309	0.274084736	-0.132403201	-0.103914284
8908	0.1054476	-0.151690469	0.072269548	0.137228692	-0.003999219
51411	0.1381116	-0.074411389	0.380520711	0.065508134	0.15334354
55578	0.3320185	0.063171058	0.064783783	0.041793796	0.17320648
10971	-0.4067369	-0.004364796	0.073989098	0.079103945	0.301838994
57616	-0.1214038	0.048801996	0.202754723	0.175175539	0.020893988
2523	-0.1279262	0.039163998	-0.001529164	-0.329294353	-0.373856008
4353	-0.05882991	0.060334825	0.085137128	-0.040374903	0.044799068
9547	-0.1383039	-0.104840837	-0.032667959	-0.080193328	-0.170671467
9496	0.2060791	-0.024631853	0.37265728	0.053935627	0.081610157
3604	0.2357472	-0.313392354	-0.362497424	-0.383424166	-0.00816119
162466	-0.08864085	0.285052925	0.003482431	0.094511844	-0.249854245
132989	0.2132819	0.354993795	0.264151011	-0.129829649	0.408319478
246175	0.01611841	0.183627407	0.185002435	-0.245160928	0.166792232
58160	0.2124666	0.119180719	0.29867509	0.090530792	-0.010380753
387856	-0.1338455	-0.100760639	-0.166342496	-0.390130661	-0.462317987
11235	-0.2547938	-0.324051744	0.353841503	-0.418635338	0.468535358
5728	0.1511005	0.103158377	0.149343811	-0.113823783	0.257924773
2790	-0.01057519	-0.328360617	-0.155819547	-0.016932656	0.01804951
51199	-0.1493604	0.195478269	-0.270697451	-0.339783166	0.243376562
9525	0.3031549	-0.119519829	-0.351617524	-0.235512844	0.277343716
80763	0.3700168	0.000220277	-0.034132692	-0.09773907	-0.098214865
